11083.33333	1.17291046	1.1116E-13	1.1094E-13	1.047236653
12788.46154	0.861846074	1.8531E-13	9.9507E-14	1.090448257
15217.3913	0.314603914	1.1497E-13	1.9069E-13	1.26363695
12142.85714	0.080528265	2.679E-13	3.6777E-13	1.228108689
16054.34783	0.388485296	2.5887E-14	9.6268E-14	1.267892877
62815	0.283687943	1.7485E-13	1.1103E-13	4.543826057
40040	0.002539812	2.9492E-13	4.582E-14	1.121603
19600	0.096974399	1.41053E-13	1.9179E-13	1.549228673
34326.92308	0.226958081	9.8785E-14	8.9257E-14	1.514551353
29375	0.460320383	9.438E-14	9.9407E-14	1.205658449
27879.31034	0.463263226	6.5626E-14	6.8001E-14	2.623400677
19621.21212	0.269767191	1.88E-13	3.7091E-13	1.140566736
16625	0.056411124	3.4437E-14	6.6214E-14	1.179572834
26101.69492	0.06576784	4.856E-14	8.589E-14	1.352859877
24098.36066	0.192637399	2.9552E-13	2.656E-13	2.151676969
25083.33333	0.074493445	1.5494E-13	1.02E-13	1.485674752
16138.88889	0.058882412	3.9404E-13	2.0689E-13	1.157687412
43369.56522	0.244816021	4.6336E-13	1.6121E-13	1.418350552
24387.09677	0.261328595	1.609E-13	2.5239E-13	1.968117317
26101.69492	0.02390743	6.49E-14	1.3658E-13	1.103291064
24098.36066	0.293298138	1.45E-13	1.3807E-13	1.302288485
24222.22222	0.321926408	1.84E-13	1.9042E-13	4.24713821
16138.88889	0.264942772	1.38E-13	2.7254E-13	1.052078506
23594.2492	0.261745845	1.52E-13	2.584E-13	2.493724793
19432.83582	0.288517023	7.31E-14	1.0975E-13	1.392921272
17246.37681	0.302947681	5.44E-14	1.9434E-13	1.040472189
7385.321101	0.126451026	1.55E-14	3.9664E-14	1.076235768
8584.90566	0.130276186	1.08E-13	1.2382E-13	1.111328978
