13125	0.388138488	0.00076	1.037155772	1.8664E-14	0	0	2.79393E-15	1.60729E-14	2.19646E-14	3.51021E-14	4.15099E-14
14148.93617	2.289377289	0.00044	0.999996448	7.4562E-14	8.71194E-16	9.07029E-15	5.01356E-14	7.84206E-14	7.87537E-14	7.8755E-14	7.8755E-14
5526.315789	1.512996641	0.00105	1.017991947	1.9649E-13	0	2.19831E-15	7.47034E-14	2.05479E-13	2.25414E-13	2.2734E-13	2.2734E-13
5314.136126	1.40506667	0.00065	1.002099217	1.3956E-13	0	0	5.57154E-14	1.47948E-13	1.51288E-13	1.5134E-13	1.5134E-13
7000	0.112879558	0.0004	0.999850003	5.0341E-14	0	0	2.37784E-15	1.65688E-14	3.08222E-14	8.17523E-14	8.239E-14
6250	1.602589785	0.00048	1.02735188	2.7431E-13	0	0	9.09561E-14	2.72814E-13	2.97037E-13	2.99E-13	2.99E-13
7385.321101	1.480100055	0.00043	1.076235768	3.9664E-14	0	0	2.08288E-14	4.83764E-14	4.97477E-14	5.1952E-14	5.92129E-14
8584.90566	0.672133351	0.0007	1.111328978	1.2382E-13	0	0	3.74466E-14	1.62597E-13	2.06582E-13	2.69038E-13	2.84025E-13
4487.179487	1.109225428	0.00115	1.006298138	3.7779E-14	0	0	0	3.70587E-14	3.88494E-14	6.86764E-14	1.68099E-13
3181.818182	0.534644996	0.00086	1.002041908	3.9446E-14	0	0	1.01538E-14	3.90418E-14	4.36212E-14	6.5539E-14	1.37794E-13
8584.90566	0.62150404	0.00055	0.999866011	1.984E-14	0	0	0	1.69769E-14	1.72378E-14	1.7239E-14	1.7239E-14
4827.586207	0.231497558	0.00157	0.998485511	3.9739E-14	0	0	2.03426E-15	2.35371E-14	3.43455E-14	4.76432E-14	7.35752E-14
9252.873563	0.547885163	0.00077	1.00390242	2.0146E-13	0	0	3.02071E-14	1.58701E-13	2.24429E-13	3.25824E-13	3.8504E-13			
